combo_id,symbol,mode,rsi_ob,rsi_os,require_bb_touch,require_macd_turn,require_volume,require_adx,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
18,NASDAQ100/USD,reversal,75,25,True,True,True,False,2.0,22,45.45454545454545,0.8878833128092154,-29.02498704701145,-10.090398554473317
18,OIL_BRENT/USD,reversal,75,25,True,True,True,False,2.0,21,47.61904761904761,0.8536492607317746,-31.328951899624485,-13.554832905925785
18,SILVER/USD,reversal,75,25,True,True,True,False,2.0,40,35.0,0.7419111205060537,-138.66316086132247,-26.211681537029037
18,HYPE,reversal,75,25,True,True,True,False,2.0,53,33.9622641509434,0.54700247366912,-258.41772720718143,-26.597327468043108
18,AAPL/USD,reversal,75,25,True,True,True,False,2.0,24,12.5,0.11871285461374974,-300.60663040150337,-30.439862497935504
18,AMZN/USD,reversal,75,25,True,True,True,False,2.0,34,35.294117647058826,0.5327763559962695,-175.34914413221168,-23.06381182364357
19,BTC,reversal,75,25,True,True,False,True,2.0,20,55.00000000000001,1.3872682919393042,75.30716519102316,-6.888843025850801
19,ETH,reversal,75,25,True,True,False,True,2.0,25,36.0,0.7188043272079913,-75.35162817605624,-9.234775615976668
19,XAUT,reversal,75,25,True,True,False,True,2.0,18,38.88888888888889,0.5563655054647769,-125.1189004712437,-16.276319886534132
19,SP500/USD,reversal,75,25,True,True,False,True,2.0,9,33.33333333333333,0.35237662598904185,-68.47246357635413,-8.903852835648102
19,NASDAQ100/USD,reversal,75,25,True,True,False,True,2.0,12,33.33333333333333,0.6092848537281389,-58.68432633690861,-11.089053958067517
19,OIL_BRENT/USD,reversal,75,25,True,True,False,True,2.0,6,33.33333333333333,0.47269670543462805,-46.92821164321356,-6.610801783878811
19,SILVER/USD,reversal,75,25,True,True,False,True,2.0,9,33.33333333333333,0.47991010408957974,-72.88854440934313,-13.272578055837913
19,HYPE,reversal,75,25,True,True,False,True,2.0,23,26.08695652173913,0.36040383887972166,-200.0821042434536,-20.823199921509225
19,AAPL/USD,reversal,75,25,True,True,False,True,2.0,5,20.0,0.10085955825179836,-75.04939069339514,-8.3467929156291
19,AMZN/USD,reversal,75,25,True,True,False,True,2.0,8,12.5,0.23108017552666887,-91.26495505414186,-9.126495505414187
20,BTC,reversal,75,25,True,True,False,False,2.0,118,42.3728813559322,0.8175085900467718,-216.71144499672516,-33.46699252417759
20,ETH,reversal,75,25,True,True,False,False,2.0,119,40.33613445378151,0.6919158649283494,-324.14092905127507,-40.2509468955092
20,XAUT,reversal,75,25,True,True,False,False,2.0,124,32.25806451612903,0.44440666037240434,-621.8052895332248,-63.05863775388243
20,SP500/USD,reversal,75,25,True,True,False,False,2.0,32,40.625,0.5506691455988937,-164.71803093892788,-21.37068014561788
20,NASDAQ100/USD,reversal,75,25,True,True,False,False,2.0,44,38.63636363636363,0.6786303815661846,-174.55469878632948,-18.871811247799318
20,OIL_BRENT/USD,reversal,75,25,True,True,False,False,2.0,27,40.74074074074074,0.7475788413303557,-74.45916669966664,-18.24865131008159
20,SILVER/USD,reversal,75,25,True,True,False,False,2.0,54,37.03703703703704,0.6835110759053326,-206.80847818748032,-33.519293944958164
20,HYPE,reversal,75,25,True,True,False,False,2.0,83,28.915662650602407,0.42115479947283874,-479.8716106115925,-48.51708941602796
20,AAPL/USD,reversal,75,25,True,True,False,False,2.0,42,21.428571428571427,0.25183016564191,-358.6256698964687,-36.555960815000766
20,AMZN/USD,reversal,75,25,True,True,False,False,2.0,55,36.36363636363637,0.5622732034109651,-248.34393108820484,-28.76823086421855
