combo_id,symbol,stop_mode,atr_mult,wick_buffer_frac,require_pattern,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
12,AAPL/USD,atr,2.5,,True,2.0,118,38.983050847457626,0.8193582928621338,-186.5825878456402,-31.922903663464297
12,AMZN/USD,atr,2.5,,True,2.0,117,41.88034188034188,0.7067501608230542,-308.06758800721707,-43.121986143632704
13,BTC,atr,3.0,,False,2.0,264,48.86363636363637,1.2842642692417727,514.98915378078,-12.538496665910282
13,ETH,atr,3.0,,False,2.0,292,52.3972602739726,1.1986956139255236,369.85867345581096,-21.989858031599752
13,XAUT,atr,3.0,,False,2.0,260,40.76923076923077,0.7416293952055875,-484.70723178176695,-52.83860669482458
13,SP500/USD,atr,3.0,,False,2.0,119,45.378151260504204,0.5064295099425725,-416.59481276452686,-42.75427563736285
13,NASDAQ100/USD,atr,3.0,,False,2.0,117,39.31623931623932,0.5714257072576474,-353.4217875670265,-37.22006382378177
13,OIL_BRENT/USD,atr,3.0,,False,2.0,76,51.31578947368421,1.0561458268786812,31.30522129377505,-9.639668749791861
13,SILVER/USD,atr,3.0,,False,2.0,104,42.30769230769231,0.7988017373140246,-160.8770260765815,-29.361434352251898
13,HYPE,atr,3.0,,False,2.0,211,48.81516587677725,1.2603770291154688,404.62543777933774,-11.099548709135997
13,AAPL/USD,atr,3.0,,False,2.0,142,42.95774647887324,0.8226784657131136,-183.58220315741903,-30.522271842143418
13,AMZN/USD,atr,3.0,,False,2.0,140,47.14285714285714,0.8832527037456265,-130.5172916905599,-33.1849727918879
14,BTC,atr,3.0,,True,2.0,203,43.84236453201971,1.0651938100714415,84.41328493898573,-13.574805524702768
14,ETH,atr,3.0,,True,2.0,200,51.5,1.094960495238554,114.18788442953269,-13.320227521508182
14,XAUT,atr,3.0,,True,2.0,207,44.44444444444444,0.7230925889606529,-439.1873664624036,-47.430416373445155
14,SP500/USD,atr,3.0,,True,2.0,99,44.44444444444444,0.46379930935356756,-388.4516311438215,-41.966907174862634
14,NASDAQ100/USD,atr,3.0,,True,2.0,85,35.294117647058826,0.45948843209932877,-345.7845440708695,-35.331527444803534
14,OIL_BRENT/USD,atr,3.0,,True,2.0,54,61.111111111111114,1.459551660723173,156.32812169950034,-6.99759897103929
14,SILVER/USD,atr,3.0,,True,2.0,72,37.5,0.4932395366660028,-313.1131449640168,-31.31131449640168
14,HYPE,atr,3.0,,True,2.0,166,47.59036144578313,1.116494305776695,142.61518152091412,-12.980809553953133
14,AAPL/USD,atr,3.0,,True,2.0,113,38.93805309734513,0.7671082311016137,-199.0794934759324,-30.600427718862893
14,AMZN/USD,atr,3.0,,True,2.0,111,43.24324324324324,0.7979321044378239,-183.0917869867144,-33.54410479832819
15,BTC,wick,,0.0,False,2.0,367,42.77929155313351,0.7823980027293146,-652.7804215640315,-68.25808224927519
15,ETH,wick,,0.0,False,2.0,381,48.29396325459317,1.1617731443898875,1018.1665470746095,-29.79415632164989
15,XAUT,wick,,0.0,False,2.0,331,37.764350453172206,0.5403837970543477,-900.7611060388397,-90.30536910144406
15,SP500/USD,wick,,0.0,False,2.0,157,39.490445859872615,0.3731137652195075,-817.7894380678242,-81.77894380678242
15,NASDAQ100/USD,wick,,0.0,False,2.0,152,36.18421052631579,0.43424542814157585,-760.2264131990463,-76.33688405818877
15,OIL_BRENT/USD,wick,,0.0,False,2.0,101,43.56435643564357,0.8761811575576812,-166.69704774922673,-30.046397255285623
15,SILVER/USD,wick,,0.0,False,2.0,149,37.58389261744966,0.5655771695409536,-596.0031640368012,-61.9871322338278
15,HYPE,wick,,0.0,False,2.0,394,46.954314720812185,1.2470257648772225,2689.9272199353672,-27.858395408913537
15,AAPL/USD,wick,,0.0,False,2.0,188,38.82978723404255,0.5661592747566602,-702.6642067842954,-70.3519844008064
15,AMZN/USD,wick,,0.0,False,2.0,184,38.58695652173913,0.5136644146993523,-781.8392133045728,-79.6544055450542
16,BTC,wick,,0.0,True,2.0,251,44.223107569721115,0.9158512101369741,-270.9030916389155,-41.603114589133504
16,ETH,wick,,0.0,True,2.0,246,48.3739837398374,1.18670775565381,601.9148383457118,-24.21409105648078
16,XAUT,wick,,0.0,True,2.0,247,38.46153846153847,0.5399314149634724,-827.6944091620909,-82.76944091620909
16,SP500/USD,wick,,0.0,True,2.0,114,37.719298245614034,0.3405986602722063,-729.9519795488432,-73.82757644495244
